decision_id	decision_type	subject_key	accession	field_name	new_value	reason	evidence_reference	confirmed_by	source_artifact	status	effective_from	effective_through	notes
D-1915eff3a1a6	manual_override	OR392877	OR392877	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-251849cac603	manual_override	OR392878	OR392878	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-f51682bce9fc	manual_override	OR392879	OR392879	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-6188f1ddc6eb	manual_override	OR392880	OR392880	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-845b4ebd0b32	manual_override	OR392881	OR392881	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-421e0fd4e040	manual_override	OR392882	OR392882	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-13c20ba3439f	manual_override	OR778108	OR778108	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-b771ee839b69	manual_override	OR778109	OR778109	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-07fdf1771423	manual_override	OR778110	OR778110	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-d4aeefc75e5c	manual_override	OR778111	OR778111	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-e4a68237b8bb	manual_override	OR778112	OR778112	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-d72e4140d195	manual_override	OR778113	OR778113	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-45a85d2ddfe5	manual_override	OR778114	OR778114	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-8f6674e69ec1	manual_override	OR778115	OR778115	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-eda57f7a1709	manual_override	OR778116	OR778116	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-91ba6a2c7b13	manual_override	OR778117	OR778117	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-4c3e20b76cec	manual_override	OR778118	OR778118	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-0c6ba0ebc79a	manual_override	OR778119	OR778119	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-772424bf7b2e	manual_override	OR778120	OR778120	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-59a0ca8a7273	manual_override	OR778121	OR778121	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-cf8cddd981ee	manual_override	OR778122	OR778122	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-8c4607b1780d	manual_override	OR778123	OR778123	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-cddcc8e81223	manual_override	OR778124	OR778124	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-c4d6e05c0951	manual_override	OR778125	OR778125	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-1cc646c6279a	manual_override	OR778126	OR778126	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-3e760abda318	manual_override	OR778127	OR778127	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-3332e835a48d	manual_override	OR778128	OR778128	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-9ec5fe56330d	manual_override	OR778129	OR778129	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-31c6c1650b6c	manual_override	OR778130	OR778130	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-7c6dc2948554	manual_override	OR778131	OR778131	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-06ed115211cf	manual_override	OR778132	OR778132	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-11ac25d6620a	manual_override	OR778133	OR778133	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-687b6d325860	manual_override	OR778134	OR778134	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-967875d7b1b4	manual_override	OR778135	OR778135	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-e84db6087a6c	manual_override	OR778136	OR778136	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-90cb968162da	manual_override	OR778137	OR778137	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-e5b4d429c7a6	manual_override	OR778138	OR778138	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-ec7f85b3c96a	manual_override	OR778139	OR778139	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-89686a033576	manual_override	OR778140	OR778140	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-01243287cdd7	manual_override	OR778141	OR778141	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-63eaa956f246	manual_override	OR778142	OR778142	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-419720945dc9	manual_override	OR778143	OR778143	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-ca22e944b46f	manual_override	OR778144	OR778144	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-743de2d359c5	manual_override	OR778145	OR778145	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-500ae44873a6	manual_override	OR778146	OR778146	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-e408dfb19069	manual_override	OR778147	OR778147	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-60aea10182a4	manual_override	OR778148	OR778148	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-a3c97f26f244	manual_override	OR778149	OR778149	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-d6c5576ffcd3	manual_override	OR778150	OR778150	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-4cd6b72d890b	manual_override	OR778151	OR778151	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-103271119f40	manual_override	OR778152	OR778152	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-db502918a546	manual_override	OR778153	OR778153	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-6dfefb1dfb53	manual_override	OR778154	OR778154	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-b3793ab35422	manual_override	OR778155	OR778155	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-a49084b1b201	manual_override	OR778156	OR778156	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-7b649dc393f9	manual_override	OR778160	OR778160	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-68cb6107995f	manual_override	OR778161	OR778161	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-5d4c4a5c09ed	manual_override	OR778162	OR778162	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-da8adc2e1336	manual_override	OR778163	OR778163	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-1318b887ed37	manual_override	OR778164	OR778164	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-4b2749b595e7	manual_override	OR778165	OR778165	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-c1bbaef6f94b	manual_override	OR778166	OR778166	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-762f1da64104	manual_override	OR778167	OR778167	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-7746b1720bee	manual_override	OR778168	OR778168	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-161709cc32f4	manual_override	OR778169	OR778169	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-fcddf4e11c36	manual_override	OR778170	OR778170	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-cae5fdf5db7a	manual_override	OR778171	OR778171	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-3955ace7faed	manual_override	OR778172	OR778172	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-5fbe86b68ed6	manual_override	OR778173	OR778173	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-3c5325563830	manual_override	OR778174	OR778174	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-e2a1e94cd0ad	manual_override	OR778175	OR778175	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-bee63988075f	manual_override	OR778176	OR778176	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-59b7ebf8582c	manual_override	OR778177	OR778177	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-9b418f7957ba	manual_override	OR778178	OR778178	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-aafdff885bf1	manual_override	OR778179	OR778179	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-3fc455b43853	manual_override	OR778180	OR778180	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-78ecd9c88c34	manual_override	OR778181	OR778181	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-ff3b5af0f6a9	manual_override	OR778182	OR778182	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-743704bf6364	manual_override	OR778183	OR778183	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
D-501f97ec7b73	manual_override	OR778184	OR778184	classification	cVDPV	Madagascar cVDPV1 2020; explicit cVDPV1 terminology; GenBank labels agree	PMID:39357254	Mike	manual_review_overrides.csv	active			
